00:1f:45:81:5f:5a,a0:cf:5b:3f:a6:91,a0:cf:5b:3f:a6:92,a0:cf:5b:3f:a6:94,86:ba:c7:cd:ee:1e,a0:cf:5b:3d:e3:ad,a0:cf:5b:3d:e3:ae,00:1f:45:96:93:db,a0:cf:5b:3d:e3:ab,64:70:02:3e:ab:2f,a0:cf:5b:3f:87:4b,a0:cf:5b:3f:87:4d,a0:cf:5b:3f:87:4e,6c:62:6d:16:1a:51,40:61:86:a7:92:e6,a0:cf:5b:0e:37:62,a0:cf:5b:0e:37:61,a0:cf:5b:0e:37:64,00:1f:45:81:5f:58,00:1f:45:81:5f:59,a0:cf:5b:3f:91:7e,00:0b:6b:84:b4:91,00:26:99:8b:86:c4,00:26:99:8b:86:c5,00:26:99:8b:86:c0,00:26:99:8b:86:c1,a0:cf:5b:0e:37:6e,00:26:99:8b:86:c3,64:ae:0c:bf:c6:64,64:ae:0c:bf:c6:61,00:0b:6b:db:08:fc,64:ae:0c:bf:c6:62,a0:cf:5b:0e:37:6b,00:0b:6b:84:b5:e3,84:c9:b2:aa:16:8c,a0:cf:5b:3d:a0:94,02:6f:81:fc:85:98,a0:cf:5b:3d:a0:91,a0:cf:5b:3d:a0:92,a0:cf:5b:0e:d9:9b,00:1f:45:81:6d:ca,a0:cf:5b:0e:37:6d,a0:cf:5b:0e:d9:9e,a0:cf:5b:0e:d9:9d,64:70:02:3e:aa:11,a0:cf:5b:3e:e0:91,a0:cf:5b:3e:e0:92,a0:cf:5b:3e:e0:94,00:0b:6b:db:08:e2,64:70:02:3e:ab:30,02:6f:81:fc:8a:58,a0:cf:5b:00:75:9e,a0:cf:5b:00:75:9d,00:1f:45:81:6d:c9,00:1f:45:81:6d:c8,a0:cf:5b:00:75:9b,8a:41:af:71:d8:37,64:70:02:3e:aa:d9,a0:cf:5b:3d:7d:a1,a0:cf:5b:3e:e0:9d,a0:cf:5b:3e:e0:9e,a2:05:43:d6:39:7a,00:0b:6b:db:08:ec,00:11:09:0c:52:8d,64:70:02:3e:aa:ef,02:2d:cd:07:25:07,a2:05:43:d0:23:80,a0:cf:5b:3d:e0:8b,02:9c:1c:e2:ce:24,a0:cf:5b:3d:e0:8d,a0:cf:5b:3d:e0:8e,00:0b:6b:84:b5:bc,00:0b:6b:db:08:c8,00:1f:45:81:49:59,64:70:02:3e:9f:63,a0:cf:5b:3d:7d:a2,02:6f:81:fb:ee:f0,a0:cf:5b:3e:e0:9b,a0:cf:5b:00:1d:8e,a0:cf:5b:00:1d:8d,a0:cf:5b:00:1d:8b,00:23:12:fc:66:8f,00:0b:6b:db:08:f9,00:12:bf:b3:78:f4,a0:cf:5b:3d:7d:a4,00:0b:6b:db:08:cb,a0:cf:5b:3f:bd:fb,00:1f:45:81:49:58,a0:cf:5b:3f:bd:fe,a0:cf:5b:9f:68:6b,a0:cf:5b:3d:9d:34,a0:cf:5b:3d:9d:32,a0:cf:5b:3d:9d:31,ba:eb:90:ee:1b:d2,a0:cf:5b:3f:91:7d,a0:cf:5b:9f:68:64,a0:cf:5b:3f:91:7b,a0:cf:5b:9f:68:62,a0:cf:5b:9f:68:61,00:1f:45:81:49:5a,a0:cf:5b:fa:41:dd,a0:cf:5b:fa:41:de,a0:cf:5b:fa:41:db,00:0b:6b:84:b2:96,00:17:9a:f9:b8:7b,a0:cf:5b:9f:68:6e,a0:cf:5b:9f:68:6d,10:9a:dd:8e:0e:77,a0:cf:5b:3f:bd:fd,00:0b:6b:db:09:02,a0:cf:5b:3f:bf:cd,a0:cf:5b:3f:bf:ce,a0:cf:5b:3f:bf:cb,a0:cf:5b:00:ee:eb,a0:cf:5b:00:ee:ee,a0:cf:5b:00:ee:ed,xcoordinate,ycoordinate,class
-100,-100,-100,-100,-89,-73,-73,-100,-73,-31,-81,-81,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-90,-89,-100,-89,-100,-100,-100,-100,-100,-100,-60,-84,-84,-83,-88,-39,-100,-78,-79,-90,-100,-77,-100,-47,-100,-100,-100,-100,-100,-88,-69,-100,-100,-100,-100,-100,-83,-82,-100,-100,-77,-100,-100,-100,-81,-81,-83,-100,-87,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-82,-100,-43,-45,-42,-88,-100,-100,-100,-100,-100,-100,-80,-79,-79,-80,-82,-82,11.57,1.89,2
-100,-100,-100,-100,-89,-74,-73,-100,-73,-31,-82,-80,-83,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-100,-100,-90,-89,-100,-89,-100,-100,-100,-100,-100,-100,-60,-83,-84,-83,-84,-40,-100,-78,-77,-90,-100,-78,-100,-47,-100,-100,-100,-100,-100,-88,-69,-100,-100,-100,-100,-100,-83,-83,-100,-100,-76,-100,-100,-100,-81,-82,-82,-100,-86,-86,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-82,-100,-45,-45,-44,-87,-100,-100,-100,-100,-100,-100,-79,-79,-79,-80,-80,-83,11.57,1.89,2
-100,-100,-100,-100,-100,-100,-82,-100,-100,-35,-78,-81,-81,-100,-100,-79,-78,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-100,-89,-43,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-89,-100,-59,-100,-100,-77,-89,-78,-79,-86,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-67,1.77,4.98,3
-100,-100,-100,-100,-100,-100,-82,-100,-100,-35,-77,-79,-78,-100,-100,-79,-80,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-100,-89,-42,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-89,-100,-58,-100,-100,-77,-88,-79,-76,-86,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-65,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-67,-60,1.77,4.98,3
-100,-100,-100,-100,-100,-100,-82,-100,-100,-35,-78,-78,-78,-100,-100,-79,-77,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-100,-89,-43,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-89,-100,-59,-100,-100,-79,-88,-76,-76,-87,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-68,-67,1.77,4.98,3
-100,-100,-100,-100,-100,-100,-82,-100,-100,-35,-79,-82,-80,-100,-100,-80,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-100,-89,-42,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-89,-100,-57,-100,-100,-77,-89,-76,-77,-73,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-63,-63,1.77,4.98,3
-100,-100,-100,-100,-100,-100,-82,-100,-100,-35,-79,-79,-77,-100,-100,-79,-79,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-100,-89,-42,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-89,-100,-58,-100,-100,-78,-88,-78,-78,-86,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-70,-67,1.77,4.98,3
-100,-100,-100,-100,-100,-100,-82,-100,-100,-35,-78,-78,-79,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-100,-89,-42,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-89,-100,-59,-100,-100,-79,-88,-77,-76,-87,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-64,1.77,4.98,3
-100,-100,-100,-100,-100,-100,-82,-100,-100,-35,-78,-78,-78,-100,-100,-80,-78,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-100,-89,-42,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-89,-100,-58,-100,-100,-78,-89,-77,-79,-73,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-65,1.77,4.98,3
-100,-100,-100,-100,-100,-100,-82,-100,-100,-35,-83,-77,-78,-100,-100,-79,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-100,-89,-42,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-89,-100,-59,-100,-100,-77,-88,-77,-78,-87,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-63,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-63,-68,1.77,4.98,3
-100,-100,-100,-100,-100,-100,-82,-100,-100,-35,-78,-78,-77,-100,-100,-80,-80,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-100,-89,-42,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-89,-100,-60,-100,-100,-77,-88,-79,-76,-87,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-66,-63,1.77,4.98,3
-100,-100,-100,-100,-100,-100,-82,-100,-100,-35,-78,-81,-78,-100,-100,-79,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-71,-100,-100,-100,-89,-42,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-89,-100,-58,-100,-100,-79,-88,-78,-76,-86,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-69,1.77,4.98,3
-90,-100,-100,-100,-90,-70,-70,-100,-70,-35,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-88,-100,-88,-100,-100,-100,-100,-100,-100,-88,-87,-89,-89,-88,-100,-89,-100,-100,-100,-39,-100,-100,-100,-82,-37,-90,-60,-61,-100,-88,-61,-100,-61,-100,-100,-100,-100,-89,-80,-84,-89,-100,-100,-100,-100,-100,-75,-100,-100,-72,-100,-100,-100,-51,-49,-49,-100,-80,-88,-100,-89,-100,-100,-100,-81,-100,-100,-100,-100,-100,-77,-100,-78,-79,-100,-68,-67,-67,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,26.53,1.67,4
-90,-100,-100,-100,-90,-70,-67,-100,-69,-34,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-87,-100,-89,-100,-100,-100,-100,-100,-100,-88,-88,-89,-90,-88,-100,-88,-100,-100,-100,-40,-100,-100,-100,-82,-37,-89,-61,-60,-100,-88,-60,-100,-62,-100,-100,-100,-100,-88,-80,-84,-89,-100,-100,-100,-100,-100,-77,-100,-100,-69,-100,-100,-100,-49,-49,-51,-100,-81,-88,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-79,-100,-78,-79,-100,-66,-67,-67,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,26.53,1.67,4
-90,-100,-100,-100,-90,-70,-70,-100,-71,-35,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-89,-100,-88,-100,-100,-100,-100,-100,-100,-89,-88,-89,-88,-88,-100,-88,-100,-100,-100,-40,-100,-100,-100,-82,-37,-89,-59,-61,-100,-89,-61,-100,-62,-100,-100,-100,-100,-88,-81,-85,-88,-100,-100,-100,-100,-100,-75,-100,-100,-71,-100,-100,-100,-49,-49,-49,-100,-79,-89,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-79,-100,-79,-78,-100,-67,-67,-66,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,26.53,1.67,4
-90,-100,-100,-100,-90,-70,-69,-100,-69,-35,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-88,-100,-88,-100,-100,-100,-100,-100,-100,-89,-88,-89,-88,-88,-100,-89,-100,-100,-100,-40,-100,-100,-100,-81,-37,-89,-60,-59,-100,-88,-61,-100,-62,-100,-100,-100,-100,-89,-79,-83,-90,-100,-100,-100,-100,-100,-75,-100,-100,-71,-100,-100,-100,-49,-49,-49,-100,-81,-88,-100,-89,-100,-100,-100,-81,-100,-100,-100,-100,-100,-78,-100,-78,-79,-100,-66,-68,-67,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,26.53,1.67,4
-90,-100,-100,-100,-90,-69,-69,-100,-69,-33,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-87,-100,-89,-100,-100,-100,-100,-100,-100,-89,-88,-89,-89,-87,-100,-87,-100,-100,-100,-40,-100,-100,-100,-82,-37,-89,-62,-61,-100,-88,-61,-100,-61,-100,-100,-100,-100,-89,-80,-86,-89,-100,-100,-100,-100,-100,-77,-100,-100,-71,-100,-100,-100,-49,-49,-49,-100,-80,-88,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-77,-100,-78,-78,-100,-67,-66,-67,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,26.53,1.67,4
-90,-100,-100,-100,-90,-70,-69,-100,-71,-35,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-88,-88,-100,-88,-100,-100,-100,-100,-100,-100,-89,-90,-89,-88,-88,-100,-88,-100,-100,-100,-39,-100,-100,-100,-82,-37,-90,-60,-59,-100,-88,-61,-100,-62,-100,-100,-100,-100,-89,-80,-82,-88,-100,-100,-100,-100,-100,-76,-100,-100,-70,-100,-100,-100,-51,-51,-49,-100,-81,-88,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-79,-100,-78,-78,-100,-67,-67,-67,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,26.53,1.67,4
-90,-100,-100,-100,-90,-69,-69,-100,-69,-35,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-88,-100,-88,-100,-100,-100,-100,-100,-100,-88,-89,-89,-88,-87,-100,-88,-100,-100,-100,-39,-100,-100,-100,-82,-37,-89,-60,-61,-100,-88,-60,-100,-62,-100,-100,-100,-100,-88,-80,-84,-90,-100,-100,-100,-100,-100,-75,-100,-100,-70,-100,-100,-100,-50,-49,-49,-100,-81,-88,-100,-89,-100,-100,-100,-81,-100,-100,-100,-100,-100,-78,-100,-78,-78,-100,-67,-67,-68,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,26.53,1.67,4
-90,-100,-100,-100,-90,-69,-70,-100,-69,-34,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-89,-89,-88,-88,-100,-89,-100,-100,-100,-39,-100,-100,-100,-81,-37,-89,-62,-60,-100,-88,-61,-100,-62,-100,-100,-100,-100,-89,-75,-82,-90,-100,-100,-100,-100,-100,-77,-100,-100,-71,-100,-100,-100,-49,-50,-48,-100,-81,-89,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-79,-100,-78,-78,-100,-68,-67,-67,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,26.53,1.67,4
-90,-100,-100,-100,-90,-71,-67,-100,-70,-33,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-88,-100,-87,-100,-100,-100,-100,-100,-100,-89,-88,-89,-89,-88,-100,-89,-100,-100,-100,-39,-100,-100,-100,-81,-36,-89,-59,-61,-100,-87,-61,-100,-63,-100,-100,-100,-100,-87,-81,-84,-88,-100,-100,-100,-100,-100,-76,-100,-100,-70,-100,-100,-100,-49,-51,-49,-100,-80,-89,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-79,-100,-78,-78,-100,-67,-67,-68,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,26.53,1.67,4
-90,-100,-100,-100,-90,-71,-70,-100,-69,-34,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-88,-88,-89,-89,-87,-100,-88,-100,-100,-100,-40,-100,-100,-100,-82,-37,-90,-62,-62,-100,-88,-61,-100,-62,-100,-100,-100,-100,-87,-80,-85,-90,-100,-100,-100,-100,-100,-76,-100,-100,-70,-100,-100,-100,-51,-51,-48,-100,-80,-89,-100,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-79,-100,-79,-78,-100,-67,-67,-68,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,26.53,1.67,4
-100,-100,-100,-100,-100,-78,-77,-100,-78,-35,-81,-81,-79,-89,-100,-81,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-77,-78,-78,-100,-39,-100,-81,-81,-100,-100,-81,-100,-43,-100,-100,-100,-100,-89,-89,-54,-100,-100,-80,-100,-80,-77,-80,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-83,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-52,-53,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-76,-75,8.48,5.06,5
-100,-100,-100,-100,-100,-79,-78,-100,-78,-34,-79,-80,-81,-89,-100,-81,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-77,-78,-77,-100,-39,-100,-81,-80,-100,-100,-81,-100,-46,-100,-100,-100,-100,-89,-89,-52,-100,-100,-79,-100,-78,-77,-79,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-83,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-52,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-72,8.48,5.06,5
-100,-100,-100,-100,-100,-77,-79,-100,-78,-35,-80,-82,-81,-89,-100,-82,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-77,-77,-78,-100,-39,-100,-81,-81,-100,-100,-81,-100,-45,-100,-100,-100,-100,-89,-89,-52,-100,-100,-79,-100,-78,-78,-81,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-82,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-53,-53,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-72,-72,8.48,5.06,5
-100,-100,-100,-100,-100,-78,-77,-100,-77,-35,-82,-80,-80,-89,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-78,-78,-77,-100,-39,-100,-81,-81,-100,-100,-81,-100,-46,-100,-100,-100,-100,-89,-89,-52,-100,-100,-78,-100,-77,-80,-80,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-83,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-53,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-72,8.48,5.06,5
-100,-100,-100,-100,-100,-78,-79,-100,-77,-35,-83,-81,-81,-89,-100,-82,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-78,-77,-77,-100,-39,-100,-81,-81,-100,-100,-82,-100,-44,-100,-100,-100,-100,-89,-89,-54,-100,-100,-80,-100,-79,-80,-80,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-83,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-53,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-75,8.48,5.06,5
-100,-100,-100,-100,-100,-78,-77,-100,-78,-35,-81,-80,-81,-89,-100,-83,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-78,-78,-78,-100,-39,-100,-81,-81,-100,-100,-81,-100,-46,-100,-100,-100,-100,-89,-89,-51,-100,-100,-77,-100,-79,-78,-79,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-83,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-53,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-74,8.48,5.06,5
-100,-100,-100,-100,-100,-77,-77,-100,-79,-34,-80,-80,-82,-89,-100,-82,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-78,-78,-78,-100,-39,-100,-81,-81,-100,-100,-81,-100,-46,-100,-100,-100,-100,-90,-89,-52,-100,-100,-77,-100,-79,-77,-81,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-83,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-54,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-71,-72,8.48,5.06,5
-100,-100,-100,-100,-100,-77,-78,-100,-78,-35,-82,-80,-81,-89,-100,-81,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-77,-78,-77,-100,-39,-100,-81,-81,-100,-100,-81,-100,-41,-100,-100,-100,-100,-89,-89,-52,-100,-100,-77,-100,-80,-77,-81,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-83,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-52,-53,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,8.48,5.06,5
-100,-100,-100,-100,-100,-78,-77,-100,-79,-35,-80,-80,-83,-89,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-77,-78,-78,-100,-39,-100,-81,-81,-100,-100,-81,-100,-43,-100,-100,-100,-100,-89,-89,-52,-100,-100,-78,-100,-80,-77,-80,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-84,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-54,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-75,8.48,5.06,5
-100,-100,-100,-100,-100,-77,-77,-100,-77,-35,-81,-80,-80,-89,-100,-81,-80,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-77,-77,-78,-100,-38,-100,-81,-80,-100,-100,-82,-100,-46,-100,-100,-100,-100,-89,-89,-53,-100,-100,-79,-100,-77,-78,-79,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-84,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-53,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-73,8.48,5.06,5
-100,-100,-100,-100,-100,-69,-74,-100,-70,-34,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-88,-88,-100,-89,-100,-100,-100,-100,-100,-100,-89,-89,-100,-90,-89,-100,-89,-100,-100,-100,-48,-100,-100,-100,-83,-35,-100,-60,-60,-89,-90,-61,-100,-60,-100,-100,-100,-88,-100,-83,-81,-89,-100,-100,-100,-100,-100,-80,-100,-100,-73,-100,-100,-100,-58,-58,-59,-100,-84,-88,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-78,-100,-77,-78,-100,-72,-71,-72,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,23.9,1.67,6
